file_id,lexical_richness,syntactic_richness,semantic_accuracy_n,semantic_accuracy_v,semantic_accuracy_n_v,semantic_accuracy_c,semantic_richness_n,semantic_clarity_n,semantic_noise_n
1.1.12_腐烂或燃烧_4,5.06182410047822,2.209960483840031,6.136363636363637,10.577777777777778,9.119402985074627,8.671916010498688,0.11238825031928479,0.05993761140819964,7.7845537347215945
1.1.12_腐烂或燃烧_5,5.071201743294474,2.1826869114059364,4.43010752688172,8.359477124183007,6.873983739837398,7.085043988269795,0.12252964426877472,0.03652206154987023,6.040286708466316
1.1.12_腐烂或燃烧_6,5.044756947913202,2.2329230309564965,5.382352941176471,8.94949494949495,7.736666666666666,7.781163434903047,0.13263979193758133,0.053475935828877004,12.113798880646849
1.1.12_腐烂或燃烧_7,5.202887343108628,2.2072120537973836,5.03960396039604,8.451428571428572,7.202898550724638,7.302452316076295,0.14125874125874124,0.04470005824111823,10.265733145592325
1.1.12_腐烂或燃烧_8,5.107618835615476,2.2089948450894057,4.254901960784314,7.940789473684211,6.460629921259843,7.011730205278592,0.13877551020408166,0.05275443510737626,9.13619538394542
1.1.12_腐烂或燃烧_9,5.205631754590008,2.2039439330585004,5.021739130434782,8.640449438202246,7.407407407407407,7.483695652173913,0.12026143790849673,0.029393753827311696,9.057929107185691
1.1.13_我们不擅长告别_0,5.203545514821763,2.2303701867380985,5.246913580246914,8.208092485549132,7.2637795275590555,7.382113821138211,0.10574412532637074,0.056832694763729236,10.573344017869532
1.1.13_我们不擅长告别_1,5.157931433973173,2.2429988760208546,4.2631578947368425,8.87719298245614,7.4574898785425106,7.896174863387978,0.09681528662420381,0.03650254668930389,12.66651810846312
1.1.1_激「冻」人心的大冒险_0,5.260361998438917,2.222991002035797,4.017699115044247,9.203703703703704,7.072727272727272,7.352941176470588,0.1547945205479452,0.06556151065686153,19.620096892860577
1.1.1_激「冻」人心的大冒险_1,5.1221704785304505,2.2177314062783813,4.108108108108108,9.22340425531915,7.778625954198473,8.402631578947368,0.09438775510204081,0.061850311850311854,13.110925136493837
1.1.2_如果在冬夜，一群旅人_0,5.143272847655843,2.185284512272947,4.941860465116279,8.943502824858758,7.634980988593156,7.970822281167108,0.10669975186104215,0.021185090793246254,8.871240810871026
1.1.3_永冬城之夜_0,5.08331285899276,2.2273999733769796,3.466019417475728,8.446428571428571,6.553505535055351,7.028169014084507,0.13844086021505378,0.08121436276776088,17.061405769932186
1.1.3_永冬城之夜_1,5.062765603972389,2.193711034463645,3.7704918032786887,9.374233128834355,6.975438596491228,7.150134048257373,0.16419919246298792,0.12239510975270906,20.024749157725765
1.1.3_永冬城之夜_2,5.173614576766713,2.202576500671625,2.423076923076923,8.641975308641975,6.2105263157894735,6.912921348314606,0.1395973154362416,0.053021978021978,11.723893602195684
1.1.3_永冬城之夜_3,5.068536158857786,2.22328670937333,4.257575757575758,8.450980392156863,6.508771929824562,7.24331550802139,0.18435754189944134,0.03340635268346113,10.497006786761009
1.1.3_永冬城之夜_4,5.15582923645473,2.1754321109630945,4.447058823529412,9.793103448275861,8.038610038610038,8.07286432160804,0.10651629072681704,0.02058823529411764,6.480980557903644
1.1.3_永冬城之夜_5,5.19141603297829,2.1818382287534632,3.3950617283950617,9.010362694300518,7.350364963503649,7.967828418230563,0.10253164556962026,0.03375771604938271,9.768344938791849
1.1.5_捉迷藏_0,5.100239567525597,2.2050756229992965,4.82051282051282,9.276073619631902,7.83402489626556,8.30939226519337,0.09558823529411761,0.03613053613053612,14.659624610723005
1.1.5_捉迷藏_1,5.129061910217697,2.232991529645803,4.4950495049504955,8.157608695652174,6.859649122807017,7.008219178082192,0.13289473684210532,0.05460104834012814,13.554239725847134
1.1.5_捉迷藏_2,5.046949557098117,2.181333797853957,3.9146341463414633,9.51578947368421,7.827205882352941,8.291770573566085,0.0979689366786141,0.06613508442776736,9.28660162249865
1.1.6_第八条、也是最后一条规则_0,5.185150884118012,2.2153818052866363,4.178571428571429,8.511494252873563,7.10077519379845,7.286103542234333,0.10880829015544043,0.03223443223443223,10.280385941804578
1.1.7_她等待刀尖已经太久_0,5.145865720003529,2.206308569324023,4.4523809523809526,9.718232044198896,8.049056603773584,8.41578947368421,0.10157194679564692,0.06666666666666667,16.896449704142015
1.1.7_她等待刀尖已经太久_1,5.062016631187544,2.2152059710102447,3.827956989247312,8.402298850574713,6.808988764044944,7.274285714285714,0.12317880794701982,0.0388380677258867,8.04432633753806
1.1.7_她等待刀尖已经太久_2,5.093992198607496,2.1829834531396717,4.028301886792453,8.182432432432432,6.448818897637795,7.4498644986449865,0.1371280724450194,0.0907865719186474,33.85207202298752
1.1.8_他们有多少人已掉进深渊_0,5.04363721023423,2.2627546717661837,4.478260869565218,9.320652173913043,7.45819397993311,7.817721518987342,0.1509186351706037,0.0780320366132723,6.787069862633897
1.1.8_他们有多少人已掉进深渊_1,5.225187946048997,2.257729310204961,4.0092592592592595,8.784090909090908,6.96830985915493,7.239185750636132,0.1361916771752838,0.0610870610870611,20.078916967850287
1.1.8_他们有多少人已掉进深渊_2,5.203458533232574,2.230445424337037,5.4907407407407405,8.662857142857144,7.4522968197879855,8.33002481389578,0.1341614906832298,0.06862745098039218,17.28339910591634
1.1.8_他们有多少人已掉进深渊_3,5.1848524113159415,2.195970797158291,4.583333333333333,10.261146496815286,7.947169811320754,8.260162601626016,0.1409921671018277,0.050529100529100514,12.95135674149125
1.1.8_他们有多少人已掉进深渊_4,5.087226590999641,2.1886953069788824,5.153846153846154,9.664634146341463,8.054901960784314,8.167597765363128,0.11895424836601308,0.08135723925197608,17.017154876974814
1.1.8_他们有多少人已掉进深渊_5,5.246122368771439,2.189854377922655,3.484848484848485,9.228571428571428,7.153284671532846,7.739837398373984,0.13270777479892765,0.03621933621933619,7.78074082250405
1.1.8_他们有多少人已掉进深渊_6,5.1693005373751175,2.2101177344926017,4.659090909090909,9.3375,7.67741935483871,7.859459459459459,0.1164021164021164,0.06287878787878788,14.570588389346362
1.1.8_他们有多少人已掉进深渊_7,5.098688840076445,2.204177062490269,4.534883720930233,8.0062893081761,6.7877551020408164,7.296511627906977,0.10997442455242963,0.04226651901070506,12.7066232306698
