file_id,lexical_richness,syntactic_richness,semantic_accuracy_n,semantic_accuracy_v,semantic_accuracy_n_v,semantic_accuracy_c,semantic_richness_n,semantic_clarity_n,semantic_noise_n
托马_1,5.139678798107393,2.2146280304408377,4.247422680412371,8.114093959731544,6.5894308943089435,6.9623188405797105,0.13453536754507625,0.038559378765564326,15.942211953570641
托马_2,5.178623635386646,2.2055988298857403,3.3465346534653464,8.438356164383562,6.3562753036437245,6.545454545454546,0.13593539703903093,0.05541804180418042,15.242006395461335
托马_3,5.169334693729727,2.2016765268464926,4.585858585858586,8.804469273743017,7.302158273381295,7.58312020460358,0.12468513853904278,0.06414141414141415,10.712767588003889
拉赫曼_0,5.061817107609485,2.2124404153487647,3.6695652173913045,9.615384615384615,7.092250922509225,7.0,0.14285714285714285,0.06560264171711609,21.1204115729438
拉赫曼_1,5.024408518318077,2.2101985431300797,4.77319587628866,10.167597765363128,8.271739130434783,8.372395833333334,0.1196054254007398,0.0778581320203108,24.786805873738974
提纳里_0,5.11347420131006,2.1991176350376556,5.741176470588235,9.605555555555556,8.366037735849057,8.781081081081082,0.10967741935483873,0.04187437686939181,9.457803418227611
提纳里_1,5.081064589177496,2.2171766447486743,4.138297872340425,8.343023255813954,6.857142857142857,7.196335078534031,0.127027027027027,0.048904414099714195,12.633271666359322
提纳里_2,5.078665708262806,2.1854702362657075,3.888888888888889,9.900621118012422,7.8884297520661155,8.330508474576272,0.11187845303867403,0.17530864197530863,33.6961346204202
提纳里_3,5.079723706267109,2.1834477529913685,4.25,8.949367088607595,7.22,7.514204545454546,0.12517006802721087,0.07000736919675757,17.600416709431645
提纳里_4,5.0644525943529315,2.245325490011215,3.8045977011494254,9.122699386503067,7.272,7.200573065902579,0.1178861788617886,0.040522111825443206,6.520983909380282
提纳里_5,5.122531120493965,2.2404510087805187,6.127450980392157,9.831521739130435,8.51048951048951,8.353535353535353,0.12749999999999997,0.05300245098039217,11.629154187415121
散兵_0,5.111397322015083,2.2246924386017555,5.3578947368421055,9.1,7.807272727272728,7.4961439588688945,0.11771995043370506,0.058532695374800624,15.783349965298203
散兵_1,5.085866296068004,2.1708927918454877,5.581632653061225,7.801282051282051,6.94488188976378,6.946629213483146,0.12484076433121018,0.05604395604395605,13.530883301989421
散兵_2,5.088611973479098,2.2507067179370877,5.3052631578947365,9.195402298850574,7.821561338289963,7.71072319201995,0.11670761670761667,0.056735057983942905,7.753159093855335
旅行者_0,4.998473759898104,2.1556757447436143,4.339285714285714,10.08457711442786,8.028753993610223,7.630541871921182,0.13947696139476962,0.03948692152917506,7.548306093313161
旅行者_1,5.124753905674525,2.141093786142848,4.650943396226415,10.465608465608465,8.376271186440677,8.173228346456693,0.13038130381303817,0.03554190434401053,16.2206964773737
旅行者_10,5.009618313398895,2.1148819570880932,3.9878048780487805,7.866279069767442,6.6141732283464565,7.163157894736842,0.10432569974554709,0.04430894308943089,9.850017726773633
旅行者_11,4.920756253248189,2.134348801101149,4.135416666666667,8.505555555555556,6.9855072463768115,7.536649214659686,0.12339331619537276,0.046875,8.742417383431418
旅行者_12,4.712941953449416,2.0581590973972754,3.5428571428571427,7.551136363636363,6.4105691056910565,6.50974930362117,0.08610086100861007,0.0358662613981763,5.048949829931974
旅行者_13,4.679234705998085,2.21473887773455,4.648936170212766,6.411483253588517,5.864686468646864,6.117511520737327,0.13642960812772129,0.12393617021276598,11.539440061794568
旅行者_14,4.9981369290803634,2.1785847149417807,3.696078431372549,7.2,5.9966329966329965,6.0,0.14127423822714677,0.06862745098039216,7.297979797979798
旅行者_15,4.854381349609697,2.1628829470074815,5.267241379310345,7.931034482758621,6.962382445141066,6.5690072639225185,0.15890410958904108,0.15200562983814214,17.899459903479798
旅行者_16,4.542646382931936,2.2287438126301744,3.1363636363636362,5.9118942731277535,5.005934718100891,4.997752808988764,0.16691957511380878,0.13863636363636364,15.572983697541861
旅行者_17,5.101893350802959,2.1892222687427427,5.300970873786408,9.052631578947368,7.642335766423358,7.533505154639175,0.13239074550128543,0.034845059183402034,8.933749504558063
旅行者_18,5.033198544421491,2.147293081511969,4.372549019607843,8.566666666666666,7.049645390070922,7.127937336814622,0.12348668280871673,0.04473902236951116,11.53599016177816
旅行者_19,5.053620251558094,2.205806376413707,5.243589743589744,9.448087431693988,8.191570881226054,8.251396648044693,0.10129870129870132,0.05906593406593406,11.680151353192622
旅行者_2,5.15171565486918,2.1470898593424548,3.55,8.98876404494382,6.798657718120805,7.142512077294686,0.14742014742014742,0.03837209302325581,12.822243169253028
旅行者_20,5.177955940431151,2.2052815353854625,5.946666666666666,8.912280701754385,8.008130081300813,7.555555555555555,0.09752925877763333,0.03609195402298851,7.66779969618999
旅行者_21,5.0643708591365,2.2143795242207536,3.5806451612903225,7.703703703703703,6.343971631205674,6.572222222222222,0.14069591527987893,0.05913978494623655,12.857291405213518
旅行者_22,5.141363098292583,2.219627897602712,5.246153846153846,8.450292397660819,7.567796610169491,8.029891304347826,0.08397932816537468,0.05805515239477501,21.014065286887742
旅行者_23,5.069428154960979,2.1687508915487688,5.27027027027027,8.37912087912088,7.48046875,7.540106951871658,0.08926417370325693,0.07536382536382538,19.21662528637647
旅行者_24,4.967441836911813,2.124465440121059,4.684210526315789,9.371069182389936,7.618110236220472,7.416216216216216,0.11801242236024843,0.04777327935222673,8.439485755165586
旅行者_25,5.051828983541502,2.136112402010679,4.7176470588235295,9.174157303370787,7.733840304182509,7.460732984293194,0.10403916768665852,0.03143382352941176,7.850881054936009
旅行者_26,5.040374162653719,2.181065497650436,3.7522935779816513,9.069651741293532,7.2,7.482673267326732,0.1455273698264352,0.0768177461317267,16.336002218061545
旅行者_27,5.036211635932835,2.19452512399353,4.152380952380953,8.831395348837209,7.0577617328519855,7.073770491803279,0.13925729442970822,0.03333333333333332,7.512292324413857
旅行者_28,5.174094859626067,2.188074827035369,4.670329670329671,8.652941176470588,7.264367816091954,7.298050139275766,0.11818181818181821,0.05054945054945056,13.547232738417161
旅行者_29,5.114617354777841,2.1981837810765685,4.490384615384615,8.526315789473685,7.0,6.98087431693989,0.13756613756613756,0.05379417879417879,17.272019148849843
旅行者_3,4.960555897259645,2.0934514363341132,4.576086956521739,8.214285714285714,7.052083333333333,7.223021582733813,0.10887573964497042,0.030144927536231884,12.327109528678587
旅行者_30,5.069423292375445,2.2485079896762334,3.7209302325581395,8.54040404040404,7.080985915492958,7.389920424403183,0.12320916905444126,0.06178750569995442,9.048254472960913
旅行者_31,5.0464620090766426,2.1758977248825135,4.82,9.284974093264248,7.761092150170649,7.691358024691358,0.1360544217687075,0.06412698412698412,15.814801202222924
旅行者_32,5.131294435207594,2.265611224112347,5.0625,9.333333333333334,7.988188976377953,8.028011204481793,0.11157601115760112,0.08076923076923082,12.66784639412281
旅行者_33,5.094554025981262,2.180906261621475,4.654320987654321,9.088757396449704,7.652,7.694594594594594,0.11234396671289873,0.043871252204585535,7.199215143996749
旅行者_34,5.072623543617126,2.192792531700772,4.966292134831461,8.847368421052632,7.60931899641577,7.644986449864499,0.11772486772486772,0.039230622738526,7.532302833371423
旅行者_35,5.236009236716478,2.2538850415081795,4.7444444444444445,8.6751269035533,7.442508710801394,7.494623655913978,0.12328767123287668,0.01904761904761904,5.359960552268249
旅行者_36,5.183006148067068,2.1695701934515412,5.024096385542169,8.254777070063694,7.1375,7.216292134831461,0.11673699015471166,0.06846433352457448,22.786800331531747
旅行者_37,4.926124983650441,2.1023860271504993,5.294117647058823,8.94949494949495,7.851590106007067,7.823529411764706,0.09340659340659337,0.04158215010141988,7.53898701231054
旅行者_38,5.059966725954299,2.1362154185441087,4.506172839506172,8.711864406779661,7.391472868217054,7.245125348189415,0.09890109890109888,0.03298927342643189,7.8483829214068255
旅行者_39,5.070735481982699,2.1485121312643587,5.364583333333333,7.838888888888889,6.978260869565218,7.388324873096447,0.11822660098522168,0.05625,10.015148139897535
旅行者_4,5.094281365536893,2.120622792932739,3.980952380952381,8.888297872340425,7.129692832764505,7.32258064516129,0.1294697903822441,0.03496081977094634,12.833174453733415
旅行者_40,5.00264177969926,2.1798380423606902,5.764705882352941,8.860824742268042,7.917562724014337,7.7873417721518985,0.10365853658536585,0.11018099547511312,20.014959447127534
旅行者_5,5.051480688328346,2.1084660448714505,4.53,9.194594594594594,7.557894736842106,7.369897959183674,0.12210012210012205,0.06529411764705884,22.88943130488458
旅行者_6,5.035574437497099,2.146044061440578,4.729166666666667,9.323383084577115,7.838383838383838,7.7274774774774775,0.11580217129071167,0.06944444444444442,29.730612244897948
旅行者_7,4.969513316269401,2.1355343512422564,5.202247191011236,8.722222222222221,7.630662020905923,7.468827930174563,0.10722891566265062,0.051022287714127826,9.850943184043025
旅行者_8,5.058722371190925,2.090528308999431,3.3545454545454545,9.290322580645162,7.08445945945946,6.969387755102041,0.1415701415701416,0.0590286425902864,17.395959128807352
旅行者_9,4.998866317204567,2.1190865002422146,4.574257425742574,9.005813953488373,7.366300366300366,7.177285318559557,0.1315104166666667,0.035616061606160605,8.504239666266994
林尼_0,5.1166048084521565,2.2157687317111705,5.202127659574468,9.820224719101123,8.224264705882353,8.23913043478261,0.12352168199737189,0.08852583586626138,17.100663095947954
林尼_1,5.086367016153412,2.1865666759982942,4.632183908045977,9.359281437125748,7.74015748031496,8.157181571815718,0.11153846153846152,0.040522111825443206,6.520983909380282
林尼_10,4.902684250425884,2.20885528953731,3.772727272727273,9.53370786516854,7.975409836065574,8.038922155688622,0.0912863070539419,0.1107226107226107,17.190547646082614
林尼_2,5.025059611157671,2.1939993008179726,4.095238095238095,10.585365853658537,8.387096774193548,8.307692307692308,0.10966057441253264,0.0541871921182266,13.280519238945578
林尼_3,4.9659987538385835,2.2390828936987215,4.797101449275362,9.883435582822086,8.370689655172415,8.243401759530792,0.08914728682170542,0.10479375696767002,10.991111226127027
林尼_4,5.0190911599816035,2.2324984151280427,4.175824175824176,10.23121387283237,8.143939393939394,8.387186629526463,0.12052980132450328,0.07967032967032966,12.117360735532731
林尼_5,4.9965018825654095,2.1835810474402817,4.875,8.53191489361702,6.979591836734694,7.335276967930029,0.14285714285714285,0.023968784838350052,4.901284010618705
林尼_6,5.111430464420458,2.203100187805356,4.278350515463917,8.219653179190752,6.803703703703704,6.709859154929577,0.1286472148541114,0.036394876601062165,8.873513782354971
林尼_7,5.25215180248699,2.1657349606562697,5.068627450980392,8.510204081632653,7.100401606425703,7.281437125748503,0.14999999999999997,0.05300245098039216,9.110315684828542
林尼_8,5.189272623997586,2.187685705068273,5.864583333333333,9.278481012658228,7.988188976377953,8.142045454545455,0.13636363636363638,0.03693181818181819,8.540361964952604
林尼_9,5.074308216876195,2.1824824640328395,4.115942028985507,9.572972972972973,8.090551181102363,7.866492146596858,0.09236947791164658,0.0387402452619844,7.829267429467718
枫原万叶_0,5.038632180049532,2.2038426820848445,5.049019607843137,8.762162162162163,7.442508710801394,7.409547738693467,0.13110539845758362,0.02588235294117647,6.9726694173773796
枫原万叶_1,5.001974488639215,2.176333210447915,5.50561797752809,8.808510638297872,7.747292418772563,7.654353562005277,0.11454311454311454,0.0941777323799795,17.752695199283803
枫原万叶_2,5.124557731867949,2.1833956614539134,5.796296296296297,8.719298245614034,7.587813620071684,7.713903743315508,0.1368821292775665,0.07925925925925925,27.641161640402423
柯莱_0,5.097424452407312,2.2093827487584012,4.510416666666667,8.475609756097562,7.0115384615384615,7.600543478260869,0.1195516811955168,0.0783653846153846,28.367832245856818
柯莱_1,4.929407761093417,2.1907589342836182,5.052631578947368,9.926966292134832,8.468503937007874,8.254054054054054,0.09440993788819875,0.1093567251461988,21.95312901616295
毗伽尔_0,4.870446880640057,2.15642096783895,4.970370370370371,9.452554744525548,7.227941176470588,7.617250673854447,0.1618705035971223,0.08983451536643024,8.292801887128393
派蒙_0,5.09159706208465,2.150413495204038,4.157407407407407,8.954545454545455,7.130281690140845,7.44559585492228,0.13550815558343793,0.04106280193236714,7.640263438946244
派蒙_1,5.0567773888696905,2.159420422079244,5.309278350515464,8.881987577639752,7.538759689922481,7.552706552706553,0.12109862671660422,0.06754885366979532,16.764304687474826
派蒙_10,5.006898344479685,2.13990517766456,3.8275862068965516,9.222222222222221,7.266666666666667,8.165217391304347,0.11182519280205655,0.04184626436781609,11.968186328398671
派蒙_100,4.954898620320969,2.134971928102781,6.878787878787879,9.49748743718593,8.845283018867924,9.029255319148936,0.07728337236533957,0.0974025974025974,15.509452403384731
派蒙_101,4.933733803723732,2.130303005300032,5.483333333333333,10.10344827586207,8.918803418803419,9.15126050420168,0.0696864111498258,0.04666666666666666,12.925925925925922
派蒙_11,5.089126105294952,2.1625561798434347,3.5729166666666665,9.455089820359282,7.307984790874524,7.5576923076923075,0.12105926860025223,0.04841549295774649,17.755515318262937
派蒙_12,5.031021487979925,2.1232517473525285,5.05,9.331491712707182,8.019157088122606,8.055408970976254,0.09673518742442562,0.04525862068965516,10.160934593572785
派蒙_13,5.063307620742914,2.1535803756340983,3.4414414414414414,9.317073170731707,6.945454545454545,7.4447368421052635,0.13788819875776395,0.03890253890253891,6.388784629691821
派蒙_14,5.0961143586962905,2.136420488425559,4.804347826086956,8.987096774193548,7.42914979757085,7.848066298342541,0.11151515151515151,0.050065876152832686,14.250193254142081
派蒙_15,5.013905229846434,2.1658482201255453,4.132743362831858,8.728476821192054,6.761363636363637,6.7920227920227925,0.1401985111662531,0.07400282159805056,16.67723113010983
派蒙_16,5.041099752721194,2.137009953947774,3.8131868131868134,8.497041420118343,6.857692307692307,7.273743016759776,0.11276332094175959,0.03907203907203906,7.2934086853063755
派蒙_17,4.9550695670671265,2.148991911704411,3.8316831683168315,9.140243902439025,7.1169811320754715,7.670454545454546,0.12287104622871046,0.053433914820053434,9.013816905467081
派蒙_18,4.8785502768213,2.1903015246394957,3.86046511627907,9.21808510638298,7.536496350364963,7.3002680965147455,0.10844892812105925,0.06178750569995441,8.599353561259594
派蒙_19,4.879050608584974,2.131341144335629,6.013513513513513,9.377551020408163,8.455555555555556,8.468586387434556,0.08883553421368547,0.08108108108108111,5.950833333333332
派蒙_2,5.009881909085859,2.1151145090198185,4.122222222222222,9.065217391304348,7.114035087719298,7.188271604938271,0.12534818941504178,0.061904761904761914,15.093936000000003
派蒙_20,4.9406577149081405,2.139558475997231,4.376623376623376,8.92485549132948,7.524,7.923280423280423,0.08984830805134186,0.047077922077922066,8.452945632538903
派蒙_21,4.943652905153753,2.131369326474002,5.027027027027027,9.266304347826088,8.050387596899224,8.016901408450705,0.08851674641148326,0.034823284823284825,5.596661591695504
派蒙_22,5.028559046791127,2.202682401030676,6.4,8.835164835164836,8.059925093632959,8.122666666666667,0.10883482714468631,0.14583795782463935,25.31606025138135
派蒙_23,4.961913330189353,2.1735583429043324,5.493333333333333,7.978609625668449,7.267175572519084,7.389333333333333,0.09517766497461931,0.08285714285714284,12.966469533597634
派蒙_24,5.099671312918921,2.1411555478044972,4.578431372549019,9.341040462427745,7.574545454545454,8.02842377260982,0.1225961538461538,0.08395470864402096,31.05925593928892
派蒙_25,4.948358251215103,2.1409067969092983,3.986842105263158,8.50887573964497,7.106122448979592,7.96078431372549,0.09656925031766202,0.11030235162374016,21.75706453146256
派蒙_26,5.002043305425294,2.1674841488126515,3.8085106382978724,8.325714285714286,6.74721189591078,7.507978723404255,0.11883691529709228,0.06871294035577258,13.357820530669409
